selling_price,km_driven,transmission,owner,car_age,brand_popularity,km_per_year,age_km_interaction,popularity_x_age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,brand_Audi,brand_BMW,brand_Chevrolet,brand_Daewoo,brand_Datsun,brand_Fiat,brand_Force,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Mitsubishi,brand_Nissan,brand_OpelCorsa,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune
515000,5000,0,1,8,74.81,555.5555555555555,40000,598.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300000,35000,0,1,12,59.64,2692.3076923076924,420000,715.6800000000001,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
150000,80000,0,2,14,47.83,5333.333333333333,1120000,669.62,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
750000,15000,0,1,9,47.83,1500.0,135000,430.46999999999997,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
950000,80000,0,1,14,74.74,5333.333333333333,1120000,1046.36,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
90000,40000,0,2,20,59.64,1904.7619047619048,800000,1192.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65000,110000,0,3,18,47.83,5789.473684210527,1980000,860.9399999999999,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
312000,90000,0,2,14,79.62,6000.0,1260000,1114.68,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
700000,25000,0,1,8,59.64,2777.777777777778,200000,477.12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
150000,47000,0,1,21,79.62,2136.3636363636365,987000,1672.02,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
450000,60000,0,1,13,64.15,4285.714285714285,780000,833.95,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
229999,120000,0,2,16,79.62,7058.823529411765,1920000,1273.92,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111000,120000,0,1,18,59.64,6315.789473684211,2160000,1073.52,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
250000,140000,0,2,14,59.64,9333.333333333334,1960000,834.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
750000,1001,0,1,7,48.87,125.125,7007,342.09,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
774000,1758,1,1,9,48.87,175.8,15822,439.83,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
711000,1452,1,1,8,48.87,161.33333333333334,11616,390.96,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
600000,35122,0,1,9,48.87,3512.2,316098,439.83,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
455000,92621,0,1,11,59.64,7718.416666666667,1018831,656.04,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
225000,92198,0,2,11,69.28,7683.166666666667,1014178,762.08,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
650000,5000,0,1,7,59.64,625.0,35000,417.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
200000,50000,0,1,13,40.17,3571.4285714285716,650000,522.21,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
875000,74000,1,1,10,79.62,6727.272727272727,740000,796.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
750000,40000,1,1,9,72.62,4000.0,360000,653.58,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
725000,22000,1,1,7,59.64,2750.0,154000,417.48,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
100000,100000,0,2,19,59.64,5000.0,1900000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1100000,40000,0,1,7,47.83,5000.0,280000,334.81,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
280000,23000,0,1,10,64.15,2090.909090909091,230000,641.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
150000,30000,0,1,17,47.83,1666.6666666666667,510000,813.11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
200000,50000,0,1,16,47.83,2941.176470588235,800000,765.28,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
148000,100000,0,2,16,59.64,5882.35294117647,1600000,954.24,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
254999,70000,0,2,15,59.64,4375.0,1050000,894.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
360000,60000,0,2,13,59.64,4285.714285714285,780000,775.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
95000,90000,0,2,20,59.64,4285.714285714285,1800000,1192.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
185000,40000,0,1,14,47.83,2666.6666666666665,560000,669.62,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
300000,15000,0,1,7,64.15,1875.0,105000,449.05000000000007,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
800000,40000,0,1,8,79.62,4444.444444444444,320000,636.96,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,50000,0,1,26,59.64,1851.851851851852,1300000,1550.64,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80000,50000,0,2,16,61.51,2941.176470588235,800000,984.16,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
500000,8000,0,1,8,79.62,888.8888888888889,64000,636.96,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250000,35000,0,1,13,79.62,2500.0,455000,1035.06,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250000,80000,0,1,16,47.83,4705.882352941177,1280000,765.28,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
125000,50000,0,2,21,59.64,2272.7272727272725,1050000,1252.44,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100000,80000,0,4,24,59.64,3200.0,1920000,1431.3600000000001,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
480000,90000,0,1,16,74.81,5294.117647058823,1440000,1196.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
320000,30000,0,2,8,74.81,3333.3333333333335,240000,598.48,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
130000,70000,0,2,16,59.64,4117.64705882353,1120000,954.24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
57000,80000,0,2,20,47.83,3809.5238095238096,1600000,956.5999999999999,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
75000,60000,0,1,21,79.62,2727.2727272727275,1260000,1672.02,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60000,35000,0,1,23,59.64,1458.3333333333333,805000,1371.72,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
125000,70000,0,1,18,59.64,3684.2105263157896,1260000,1073.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
105000,100000,0,3,22,82.47,4347.826086956522,2200000,1814.34,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125000,152000,0,2,18,59.64,8000.0,2736000,1073.52,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
69000,70000,0,2,28,59.64,2413.793103448276,1960000,1669.92,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
130000,90000,0,2,14,47.83,6000.0,1260000,669.62,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
630000,40000,0,1,7,59.64,5000.0,280000,417.48,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
330000,50000,0,2,10,82.47,4545.454545454545,500000,824.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
340000,15000,0,2,12,59.64,1153.8461538461538,180000,715.6800000000001,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60000,120000,0,3,20,79.62,5714.285714285715,2400000,1592.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
550000,78322,0,1,12,47.83,6024.7692307692305,939864,573.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
480000,110000,0,2,12,59.64,8461.538461538461,1320000,715.6800000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
315000,80000,0,2,13,79.62,5714.285714285715,1040000,1035.06,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
165000,120000,0,1,14,48.87,8000.0,1680000,684.18,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170000,125000,0,1,10,40.17,11363.636363636364,1250000,401.70000000000005,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550000,8000,0,1,8,59.64,888.8888888888889,64000,477.12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
465000,13000,0,1,8,48.0,1444.4444444444443,104000,384.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
120000,80000,0,3,14,47.83,5333.333333333333,1120000,669.62,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
220000,54309,0,1,18,79.62,2858.3684210526317,977562,1433.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
180000,70000,0,2,15,48.87,4375.0,1050000,733.05,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150000,34600,0,3,20,40.17,1647.6190476190477,692000,803.4000000000001,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
520000,25000,0,1,10,47.83,2272.7272727272725,250000,478.29999999999995,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
430000,80000,0,3,13,47.83,5714.285714285715,1040000,621.79,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
300000,55000,0,2,17,74.81,3055.5555555555557,935000,1271.77,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1000000,5000,0,1,6,79.62,714.2857142857143,30000,477.72,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
725000,30000,0,1,9,82.47,3000.0,270000,742.23,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
500000,31000,0,1,15,79.62,1937.5,465000,1194.3000000000002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
250000,50000,0,1,15,59.64,3125.0,750000,894.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
700000,38217,0,1,8,59.64,4246.333333333333,305736,477.12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185000,50000,0,3,15,48.87,3125.0,750000,733.05,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
200000,120000,0,1,15,59.64,7500.0,1800000,894.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
315000,110000,0,3,22,74.81,4782.608695652174,2420000,1645.8200000000002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
370000,60000,0,1,10,74.81,5454.545454545455,600000,748.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
250000,50000,0,1,15,79.62,3125.0,750000,1194.3000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
500000,15000,0,1,7,59.64,1875.0,105000,417.48,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
400000,35000,0,2,18,74.74,1842.1052631578948,630000,1345.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
200000,100000,0,1,12,47.83,7692.307692307692,1200000,573.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
284000,40000,0,2,10,59.64,3636.3636363636365,400000,596.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80000,60000,0,3,19,59.64,3000.0,1140000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
170000,77000,0,1,12,40.17,5923.076923076923,924000,482.04,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
150000,60000,0,1,15,79.62,3750.0,900000,1194.3000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
110000,77073,0,2,16,47.83,4533.705882352941,1233168,765.28,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
400000,70000,0,1,10,48.87,6363.636363636364,700000,488.7,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
275000,90000,0,2,13,79.62,6428.571428571428,1170000,1035.06,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
550000,90000,0,1,12,74.81,6923.076923076923,1080000,897.72,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125000,100000,0,2,19,59.64,5000.0,1900000,1133.16,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
135000,80000,0,2,16,40.17,4705.882352941177,1280000,642.72,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
349000,150000,0,1,14,74.81,10000.0,2100000,1047.3400000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
458000,80000,0,1,12,59.64,6153.846153846154,960000,715.6800000000001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
300000,35000,0,1,8,59.64,3888.8888888888887,280000,477.12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
95000,70000,0,1,18,59.64,3684.2105263157896,1260000,1073.52,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
850000,50000,0,1,8,59.64,5555.555555555556,400000,477.12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
750000,25000,0,1,7,48.87,3125.0,175000,342.09,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
190000,120000,0,1,13,48.87,8571.42857142857,1560000,635.31,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150000,70000,0,1,17,59.64,3888.8888888888887,1190000,1013.88,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
114999,106000,0,3,17,79.62,5888.888888888889,1802000,1353.54,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
320000,120000,0,3,16,74.74,7058.823529411765,1920000,1195.84,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300000,120000,0,1,7,59.64,15000.0,840000,417.48,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
275000,160000,0,1,10,59.64,14545.454545454546,1600000,596.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
140000,120000,0,2,16,40.17,7058.823529411765,1920000,642.72,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
830000,10000,0,1,6,47.83,1428.5714285714287,60000,286.98,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
380000,50000,0,1,13,48.0,3571.4285714285716,650000,624.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
150000,90000,0,2,16,79.62,5294.117647058823,1440000,1273.92,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50000,70000,0,1,18,40.17,3684.2105263157896,1260000,723.0600000000001,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
155000,100000,0,1,18,74.81,5263.1578947368425,1800000,1346.58,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300000,80000,0,1,16,72.62,4705.882352941177,1280000,1161.92,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
300000,16584,0,1,8,59.64,1842.6666666666667,132672,477.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
385000,38000,0,1,10,47.83,3454.5454545454545,380000,478.29999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
221000,51000,0,1,16,59.64,3000.0,816000,954.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381000,38000,0,1,10,47.83,3454.5454545454545,380000,478.29999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
250999,35000,0,1,11,59.64,2916.6666666666665,385000,656.04,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60000,120000,0,3,24,79.62,4800.0,2880000,1910.88,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
380000,38000,0,1,10,47.83,3454.5454545454545,380000,478.29999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
180000,144000,0,3,18,72.62,7578.9473684210525,2592000,1307.16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
751000,64000,0,1,9,59.64,6400.0,576000,536.76,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
229999,65000,0,1,12,79.62,5000.0,780000,955.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
782000,58000,0,2,12,74.81,4461.538461538462,696000,897.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
780000,58000,0,2,12,74.81,4461.538461538462,696000,897.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
245000,68000,0,1,10,59.64,6181.818181818182,680000,596.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
321000,81257,0,1,15,79.62,5078.5625,1218855,1194.3000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
509999,44000,0,1,9,79.62,4400.0,396000,716.58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
110000,45000,0,1,11,47.83,3750.0,495000,526.13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
400000,75000,0,1,13,48.0,5357.142857142857,975000,624.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
370000,90000,0,1,13,59.64,6428.571428571428,1170000,775.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
175000,80000,0,2,19,79.62,4000.0,1520000,1512.7800000000002,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1000000,35000,1,2,28,37.13,1206.896551724138,980000,1039.64,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
92800,25000,0,2,13,59.64,1785.7142857142858,325000,775.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
291000,90000,0,1,12,47.83,6923.076923076923,1080000,573.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
335000,110000,0,3,13,79.62,7857.142857142857,1430000,1035.06,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
170000,35000,0,1,13,59.64,2500.0,455000,775.32,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
295000,10000,0,1,7,59.64,1250.0,70000,417.48,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
375000,10000,0,1,7,64.15,1250.0,70000,449.05000000000007,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
215000,70000,0,2,14,79.62,4666.666666666667,980000,1114.68,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
